qacc	sacc	bitscore	evalue	sscinames
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_119002	370	2.66e-102	Kurthia gibsonii
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_113995	370	2.66e-102	Rossellomorea vietnamensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_113926	370	2.66e-102	Enterococcus columbae DSM 7374 = ATCC 51263
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_144719	370	2.66e-102	Bacillus testis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_104716	370	2.66e-102	Globicatella sanguinis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_042073	370	2.66e-102	Lysinibacillus sphaericus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_042072	370	2.66e-102	Lysinibacillus fusiformis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_163641	370	2.66e-102	Mesobacillus fermenti
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_041708	370	2.66e-102	Enterococcus columbae
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_040961	370	2.66e-102	Ureibacillus thermosphaericus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_133029	370	2.66e-102	Bacillus massiliigorillae
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_118149	370	2.66e-102	Planococcus halocryophilus Or1
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_179054	370	2.66e-102	Bacillus dafuensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_178927	370	2.66e-102	Planococcus antioxidans
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_178471	370	2.66e-102	Metabacillus crassostreae
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_135898	370	2.66e-102	Mesobacillus rigiliprofundi
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_118437	370	2.66e-102	Rossellomorea marisflavi
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_118298	370	2.66e-102	Kurthia gibsonii
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_118296	370	2.66e-102	Kurthia zopfii
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_118146	370	2.66e-102	Lysinibacillus mangiferihumi
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_118574	370	2.66e-102	Kurthia huakuii LAM0618
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_028624	370	2.66e-102	Ectobacillus funiculus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_025469	370	2.66e-102	Planococcus antarcticus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_112569	370	2.66e-102	Lysinibacillus fusiformis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_117554	370	2.66e-102	Chungangia koreensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_116802	370	2.66e-102	Planococcus salinarum
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_116474	370	2.66e-102	Cytobacillus horneckiae
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_043232	370	2.66e-102	Ureibacillus suwonensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_043015	370	2.66e-102	Metabacillus litoralis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_043747	370	2.66e-102	Ureibacillus thermophilus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_043746	370	2.66e-102	Ureibacillus composti
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_025241	370	2.66e-102	Rossellomorea aquimaris
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_025240	370	2.66e-102	Rossellomorea marisflavi
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_116601	370	2.66e-102	Metaplanococcus flavidus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_028922	370	2.66e-102	Aerococcus urinaehominis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_112628	370	2.66e-102	Lysinibacillus fusiformis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_112627	370	2.66e-102	Lysinibacillus sphaericus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_041358	370	2.66e-102	Virgibacillus halophilus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_044384	370	2.66e-102	Planococcus glaciei
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_025011	370	2.66e-102	Planococcus koreensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_041522	370	2.66e-102	Kurthia zopfii
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_041520	370	2.66e-102	Kurthia gibsonii
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_044073	370	2.66e-102	Planococcus donghaensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_108831	370	2.66e-102	Peribacillus endoradicis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_024881	370	2.66e-102	Planomicrobium mcmeekinii
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_024808	370	2.66e-102	Rossellomorea vietnamensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_114213	368	9.56e-102	Lysinibacillus parviboronicapiens
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_178725	366	3.44e-101	Bacillus weihaiensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_134073	364	1.24e-100	Lysinibacillus halotolerans
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_157637	364	1.24e-100	Lysinibacillus telephonicus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_148626	364	1.24e-100	Neobacillus cucumis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_181696	364	1.24e-100	Neobacillus paridis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_181450	364	1.24e-100	Cytobacillus suaedae
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_181426	364	1.24e-100	Peribacillus faecalis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_118218	364	1.24e-100	Kurthia massiliensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_113351	364	1.24e-100	Staphylococcus intermedius NCTC 11048
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_109443	364	1.24e-100	Bacillus songklensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_109414	364	1.24e-100	Planococcus plakortidis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_181200	364	1.24e-100	Neobacillus endophyticus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_181183	364	1.24e-100	Staphylococcus canis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_134133	364	1.24e-100	Planomicrobium soli
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_132691	364	1.24e-100	Lysinibacillus tabacifolii
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_125615	364	1.24e-100	Bacillus thaonhiensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_181062	364	1.24e-100	Neobacillus sedimentimangrovi
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_180911	364	1.24e-100	Fundicoccus ignavus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_180481	364	1.24e-100	Bacillus salipaludis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_180475	364	1.24e-100	Peribacillus acanthi
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_179962	364	1.24e-100	Kurthia ruminicola
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_157741	364	1.24e-100	Planococcus ruber
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_163643	364	1.24e-100	Peribacillus alkalitolerans
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_114207	364	1.24e-100	Lysinibacillus boronitolerans
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_179475	364	1.24e-100	Bhargavaea massiliensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_151896	364	1.24e-100	Anoxybacillus geothermalis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_144714	364	1.24e-100	Planococcus massiliensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_159907	364	1.24e-100	Bacillus manusensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_179393	364	1.24e-100	Neobacillus massiliamazoniensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_179378	364	1.24e-100	Fundicoccus fermenti
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_179342	364	1.24e-100	Neobacillus kokaensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_159148	364	1.24e-100	Cytobacillus solani
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_114096	364	1.24e-100	Neobacillus vireti LMG 21834
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_114095	364	1.24e-100	Neobacillus soli
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_114094	364	1.24e-100	Neobacillus novalis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_114093	364	1.24e-100	Neobacillus bataviensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_114086	364	1.24e-100	Neobacillus fumarioli
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_114085	364	1.24e-100	Neobacillus drentensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_113881	364	1.24e-100	Lysinibacillus odysseyi 34hs-1 = NBRC 100172
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_113815	364	1.24e-100	Planococcus kocurii
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_113814	364	1.24e-100	Planococcus citreus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_146821	364	1.24e-100	Lysinibacillus endophyticus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_145633	364	1.24e-100	Cytobacillus solani
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_113593	364	1.24e-100	Planomicrobium okeanokoites
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_152058	364	1.24e-100	Tepidibacillus decaturensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_148280	364	1.24e-100	Bacillus cihuensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_159342	364	1.24e-100	Planococcus salinus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_158112	364	1.24e-100	Chryseomicrobium deserti
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_156838	364	1.24e-100	Planococcus versutus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_125629	364	1.24e-100	Bacillus massilioanorexius AP8
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_144699	364	1.24e-100	Neobacillus jeddahensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_136779	364	1.24e-100	Lysinibacillus alkaliphilus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_179118	364	1.24e-100	Bacillus ferrooxidans
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_179116	364	1.24e-100	Bacillus alkalisoli
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_179053	364	1.24e-100	Peribacillus acanthi
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_178947	364	1.24e-100	Planococcus lenghuensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_178429	364	1.24e-100	Neobacillus dielmonensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_137406	364	1.24e-100	Planococcus faecalis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_109740	364	1.24e-100	Lysinibacillus contaminans
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_109671	364	1.24e-100	Priestia abyssalis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_133886	364	1.24e-100	Vagococcus entomophilus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_117990	364	1.24e-100	Bhargavaea cecembensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_117989	364	1.24e-100	Bhargavaea ginsengi
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_117988	364	1.24e-100	Bhargavaea beijingensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_117863	364	1.24e-100	Staphylococcus agnetis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_109068	364	1.24e-100	Neobacillus ginsengisoli
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_036986	364	1.24e-100	[Bacillus] thermocloacae
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_036905	364	1.24e-100	Staphylococcus hyicus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_036829	364	1.24e-100	Staphylococcus intermedius
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_036791	364	1.24e-100	Staphylococcus lutrae
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_028950	364	1.24e-100	Planomicrobium psychrophilum
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_027521	364	1.24e-100	Staphylococcus coagulans
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_027215	364	1.24e-100	Staphylococcus felis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_025592	364	1.24e-100	Planococcus maitriensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_025553	364	1.24e-100	Planococcus rifietoensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_025370	364	1.24e-100	Neobacillus fumarioli
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_024666	364	1.24e-100	Staphylococcus delphini
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_026481	364	1.24e-100	Eremococcus coleocola
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_044193	364	1.24e-100	Bhargavaea ginsengi
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_044192	364	1.24e-100	Bhargavaea beijingensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_026090	364	1.24e-100	Planococcus citreus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_025864	364	1.24e-100	Planomicrobium okeanokoites
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_104762	364	1.24e-100	Staphylococcus muscae
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_126171	364	1.24e-100	Lysinibacillus composti
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_117050	364	1.24e-100	Cytobacillus kochii
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_113166	364	1.24e-100	Lysinibacillus pakistanensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_042421	364	1.24e-100	Vulcanibacillus modesticaldus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_041377	364	1.24e-100	Neobacillus pocheonensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_043084	364	1.24e-100	Priestia koreensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_114920	364	1.24e-100	Lysinibacillus macroides
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_042168	364	1.24e-100	Neobacillus novalis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_025247	364	1.24e-100	Planococcus maritimus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_116912	364	1.24e-100	Staphylococcus rostri
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_116698	364	1.24e-100	Lysinibacillus xylanilyticus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_116494	364	1.24e-100	Staphylococcus microti
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_036766	364	1.24e-100	Neobacillus bataviensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_029002	364	1.24e-100	Neobacillus drentensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_108638	364	1.24e-100	Cytobacillus luteolus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_042284	364	1.24e-100	Staphylococcus pseudintermedius
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_043267	364	1.24e-100	Bacillus infantis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_042648	364	1.24e-100	Solibacillus cecembensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_041589	364	1.24e-100	Lysinibacillus parviboronicapiens
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_025258	364	1.24e-100	Lysinibacillus odysseyi 34hs-1 = NBRC 100172
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_024864	364	1.24e-100	Planomicrobium alkanoclasticum
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_025591	364	1.24e-100	Neobacillus soli
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_025590	364	1.24e-100	Neobacillus vireti
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_108906	364	1.24e-100	Cytobacillus eiseniae
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_042537	364	1.24e-100	Bhargavaea cecembensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_026393	363	4.45e-100	Facklamia hominis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_042357	361	1.60e-99	Catellicoccus marimammalium
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_133974	361	1.60e-99	Peribacillus huizhouensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_109664	361	1.60e-99	Neobacillus thermocopriae
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_025396	361	1.60e-99	Aerococcus sanguinicola
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_174240	359	5.75e-99	Anoxybacillus sediminis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_181892	359	5.75e-99	Staphylococcus ratti
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_181821	359	5.75e-99	Listeria ilorinensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_174273	359	5.75e-99	Staphylococcus debuckii
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_181631	359	5.75e-99	Bacillus suaedaesalsae
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_181503	359	5.75e-99	Sporosarcina beigongshangi
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_181502	359	5.75e-99	Staphylococcus durrellii
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_181501	359	5.75e-99	Staphylococcus lloydii
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_181206	359	5.75e-99	Peribacillus acanthi
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_118382	359	5.75e-99	Priestia flexa
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_118117	359	5.75e-99	Anoxybacillus thermarum
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_114283	359	5.75e-99	Sporosarcina luteola
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_114249	359	5.75e-99	Sporosarcina saromensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_180944	359	5.75e-99	Listeria valentina
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_180518	359	5.75e-99	Radiobacillus deserti
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_180406	359	5.75e-99	Anoxybacillus karvacharensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_180368	359	5.75e-99	Filibacter tadaridae
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_180317	359	5.75e-99	Listeria costaricensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_180224	359	5.75e-99	Listeria thailandensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_180209	359	5.75e-99	Psychrobacillus vulpis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_179601	359	5.75e-99	Ornithinibacillus massiliensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_179565	359	5.75e-99	Sutcliffiella catenulata
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_179501	359	5.75e-99	Enterococcus mediterraneensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_119291	359	5.75e-99	Enterococcus cecorum
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_119004	359	5.75e-99	Saccharococcus thermophilus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_115603	359	5.75e-99	Peribacillus simplex NBRC 15720 = DSM 1321
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_114874	359	5.75e-99	Parageobacillus thermantarcticus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_112058	359	5.75e-99	Parageobacillus thermoglucosidasius
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_112035	359	5.75e-99	Staphylococcus piscifermentans
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_159143	359	5.75e-99	Gottfriedia solisilvae
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_118912	359	5.75e-99	Sporosarcina globispora
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_117157	359	5.75e-99	Parageobacillus thermantarcticus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_179406	359	5.75e-99	Bacillus salis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_114087	359	5.75e-99	Cerasibacillus quisquiliarum
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_113992	359	5.75e-99	Peribacillus psychrosaccharolyticus ATCC 23296
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_113923	359	5.75e-99	Enterococcus cecorum DSM 20682 = ATCC 43198
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_113837	359	5.75e-99	Sporosarcina globispora
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_113800	359	5.75e-99	Priestia flexa
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_113777	359	5.75e-99	Neobacillus niacini
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_113776	359	5.75e-99	Sutcliffiella cohnii
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_113752	359	5.75e-99	Sporosarcina psychrophila
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_159144	359	5.75e-99	Psychrobacillus lasiicapitis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_144721	359	5.75e-99	Massilibacterium senegalense
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_133978	359	5.75e-99	Priestia qingshengii
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_133976	359	5.75e-99	Neobacillus mesonae
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_043022	359	5.75e-99	Parageobacillus thermoglucosidasius
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_164882	359	5.75e-99	Bacillus zanthoxyli
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_157745	359	5.75e-99	Cytobacillus praedii
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_144723	359	5.75e-99	Enterococcus massiliensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_137244	359	5.75e-99	Psychrobacillus soli
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_114780	359	5.75e-99	Enterococcus columbae DSM 7374 = ATCC 51263
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_165681	359	5.75e-99	Calculibacillus koreensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_179253	359	5.75e-99	Bacillus salacetis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_178842	359	5.75e-99	Cytobacillus formosensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_178712	359	5.75e-99	Anaerobacillus isosaccharinicus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_178593	359	5.75e-99	Anoxybacillus suryakundensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_178353	359	5.75e-99	Edaphobacillus lindanitolerans
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_040793	359	5.75e-99	Peribacillus psychrosaccharolyticus ATCC 23296
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_118451	359	5.75e-99	Bhargavaea ullalensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_118442	359	5.75e-99	Priestia aryabhattai B8W22
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_134003	359	5.75e-99	Chryseomicrobium aureum
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_125645	359	5.75e-99	Listeria floridensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_104891	359	5.75e-99	[Flavobacterium] thermophilum
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_109727	359	5.75e-99	Enterococcus alcedinis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_151985	359	5.75e-99	Chryseomicrobium palamuruense
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_125535	359	5.75e-99	Bhargavaea indica
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_117419	359	5.75e-99	Chryseomicrobium imtechense
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_117473	359	5.75e-99	Priestia megaterium
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_117156	359	5.75e-99	Parageobacillus thermantarcticus
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_116873	359	5.75e-99	Priestia megaterium
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_116097	359	5.75e-99	Anoxybacillus mongoliensis
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_115953	359	5.75e-99	Priestia aryabhattai B8W22
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_036942	359	5.75e-99	Sporosarcina psychrophila
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_036906	359	5.75e-99	Staphylococcus simulans
M00967:43:000000000-A3JHG:1:1101:21880:3715	NR_036901	359	5.75e-99	Staphylococcus chromogenes
